% test
@RELATION gender-by-name

@ATTRIBUTE Name STRING
@ATTRIBUTE Gender STRING
@ATTRIBUTE Count INTEGER
@ATTRIBUTE Probability REAL

@DATA
Madlynn,F,149,4.07774e-07
Magaby,F,149,4.07774e-07
Makell,F,149,4.07774e-07
Metha,F,149,4.07774e-07
Mohini,F,149,4.07774e-07
Myliyah,F,149,4.07774e-07
Namita,F,149,4.07774e-07
Namiyah,F,149,4.07774e-07
Noreene,F,149,4.07774e-07
Nyeli,F,149,4.07774e-07
Rainelle,F,149,4.07774e-07
Ramatoulaye,F,149,4.07774e-07
Ravinder,F,149,4.07774e-07
Rayley,F,149,4.07774e-07
Reisha,F,149,4.07774e-07
Renella,F,149,4.07774e-07
Reyah,F,149,4.07774e-07
Rhena,F,149,4.07774e-07
Ruwayda,F,149,4.07774e-07
Saysha,F,149,4.07774e-07
Shaka,F,149,4.07774e-07
Sham,F,149,4.07774e-07
Sharniece,F,149,4.07774e-07
Shavonta,F,149,4.07774e-07
Sherilee,F,149,4.07774e-07
Shivon,F,149,4.07774e-07
Starling,F,149,4.07774e-07
Tanaysia,F,149,4.07774e-07
Tephanie,F,149,4.07774e-07
Trenell,F,149,4.07774e-07
Tyauna,F,149,4.07774e-07
Xitlally,F,149,4.07774e-07
Ynez,F,149,4.07774e-07
Aaryav,M,149,4.07774e-07
Ardean,M,149,4.07774e-07
Bunny,M,149,4.07774e-07
Calil,M,149,4.07774e-07
'D\'Arcy',M,149,4.07774e-07
Davinci,M,149,4.07774e-07
Demontray,M,149,4.07774e-07
Echo,M,149,4.07774e-07
Elhadj,M,149,4.07774e-07
Gabor,M,149,4.07774e-07
Gabreal,M,149,4.07774e-07
Gal,M,149,4.07774e-07
Gerell,M,149,4.07774e-07
Glyndon,M,149,4.07774e-07
Haru,M,149,4.07774e-07
Havard,M,149,4.07774e-07
Herley,M,149,4.07774e-07
Ilir,M,149,4.07774e-07
Iliya,M,149,4.07774e-07
Jacobus,M,149,4.07774e-07
Jazier,M,149,4.07774e-07
Jumaane,M,149,4.07774e-07
Kailin,M,149,4.07774e-07
Kamori,M,149,4.07774e-07
Kayman,M,149,4.07774e-07
Leul,M,149,4.07774e-07
Lloyde,M,149,4.07774e-07
Malekai,M,149,4.07774e-07
Marquize,M,149,4.07774e-07
Millan,M,149,4.07774e-07
Sebert,M,149,4.07774e-07
Snyder,M,149,4.07774e-07
Stokes,M,149,4.07774e-07
Tracer,M,149,4.07774e-07
Trevontae,M,149,4.07774e-07
Willi,M,149,4.07774e-07
Yandell,M,149,4.07774e-07
Zebastian,M,149,4.07774e-07
Aashritha,F,148,4.05038e-07
Abrey,F,148,4.05038e-07
Adalei,F,148,4.05038e-07
Adaliah,F,148,4.05038e-07
Akacia,F,148,4.05038e-07
Amyrie,F,148,4.05038e-07
Ashwini,F,148,4.05038e-07
Blaike,F,148,4.05038e-07
Brettany,F,148,4.05038e-07
Brooklee,F,148,4.05038e-07
Caylea,F,148,4.05038e-07
Dannetta,F,148,4.05038e-07
Devann,F,148,4.05038e-07
Donte,F,148,4.05038e-07
Emyah,F,148,4.05038e-07
Evaluna,F,148,4.05038e-07
Francille,F,148,4.05038e-07
Geral,F,148,4.05038e-07
Halayna,F,148,4.05038e-07
Idabell,F,148,4.05038e-07
Jalexia,F,148,4.05038e-07
Janaiah,F,148,4.05038e-07
Jerrye,F,148,4.05038e-07
Kiora,F,148,4.05038e-07
Lacora,F,148,4.05038e-07
Latoy,F,148,4.05038e-07
Leenah,F,148,4.05038e-07
Lillah,F,148,4.05038e-07
Luwanda,F,148,4.05038e-07
Lynia,F,148,4.05038e-07
Maddyx,F,148,4.05038e-07
Makaelyn,F,148,4.05038e-07
Mariadelosang,F,148,4.05038e-07
Mercadies,F,148,4.05038e-07
Ming,F,148,4.05038e-07
Miriya,F,148,4.05038e-07
Monik,F,148,4.05038e-07
Nastacia,F,148,4.05038e-07
Oluwatobi,F,148,4.05038e-07
Osceola,F,148,4.05038e-07
Princetta,F,148,4.05038e-07
Samiyyah,F,148,4.05038e-07
Savanha,F,148,4.05038e-07
Semya,F,148,4.05038e-07
Seniya,F,148,4.05038e-07
Shakirra,F,148,4.05038e-07
Shamila,F,148,4.05038e-07
Shamon,F,148,4.05038e-07
Shaquanta,F,148,4.05038e-07
Smita,F,148,4.05038e-07
Yoali,F,148,4.05038e-07
Zian,F,148,4.05038e-07
Zohar,F,148,4.05038e-07
Angie,M,148,4.05038e-07
Arty,M,148,4.05038e-07
Athol,M,148,4.05038e-07
Boniface,M,148,4.05038e-07
Cedrik,M,148,4.05038e-07
Chais,M,148,4.05038e-07
Cloyde,M,148,4.05038e-07
Dahl,M,148,4.05038e-07
Damontre,M,148,4.05038e-07
Dannell,M,148,4.05038e-07
Dary,M,148,4.05038e-07
Devaris,M,148,4.05038e-07
Hayzen,M,148,4.05038e-07
Iseah,M,148,4.05038e-07
Jahzeel,M,148,4.05038e-07
Jayjay,M,148,4.05038e-07
Jerryl,M,148,4.05038e-07
Josearmando,M,148,4.05038e-07
Kadar,M,148,4.05038e-07
Kallin,M,148,4.05038e-07
Kinsley,M,148,4.05038e-07
Krishav,M,148,4.05038e-07
Lissandro,M,148,4.05038e-07
Odas,M,148,4.05038e-07
Rigdon,M,148,4.05038e-07
Rosser,M,148,4.05038e-07
Rudie,M,148,4.05038e-07
Sael,M,148,4.05038e-07
Saron,M,148,4.05038e-07
Shanta,M,148,4.05038e-07
Syd,M,148,4.05038e-07
Terrall,M,148,4.05038e-07
Timoty,M,148,4.05038e-07
Ugonna,M,148,4.05038e-07
Vi,M,148,4.05038e-07
Wasim,M,148,4.05038e-07
Xaivier,M,148,4.05038e-07
Yogi,M,148,4.05038e-07
Aalaya,F,147,4.02301e-07
Abygayle,F,147,4.02301e-07
Adalay,F,147,4.02301e-07
Afra,F,147,4.02301e-07
Aily,F,147,4.02301e-07
Alantis,F,147,4.02301e-07
Alissah,F,147,4.02301e-07
Aniella,F,147,4.02301e-07
Annalyce,F,147,4.02301e-07
Bana,F,147,4.02301e-07
Berklie,F,147,4.02301e-07
Brixton,F,147,4.02301e-07
Camaryn,F,147,4.02301e-07
Chardai,F,147,4.02301e-07
Chaselyn,F,147,4.02301e-07
Cheyeanne,F,147,4.02301e-07
Cj,F,147,4.02301e-07
Danique,F,147,4.02301e-07
Day,F,147,4.02301e-07
Dearra,F,147,4.02301e-07
Deicy,F,147,4.02301e-07
Denaja,F,147,4.02301e-07
Embrie,F,147,4.02301e-07
Erian,F,147,4.02301e-07
Farheen,F,147,4.02301e-07
Felipe,F,147,4.02301e-07
Fonnie,F,147,4.02301e-07
Goldye,F,147,4.02301e-07
Jaedah,F,147,4.02301e-07
Jalyne,F,147,4.02301e-07
Jenevie,F,147,4.02301e-07
Jessah,F,147,4.02301e-07
Jode,F,147,4.02301e-07
Jolleen,F,147,4.02301e-07
Jonai,F,147,4.02301e-07
Katalia,F,147,4.02301e-07
Keandria,F,147,4.02301e-07
Keylani,F,147,4.02301e-07
Kimiyah,F,147,4.02301e-07
Klover,F,147,4.02301e-07
Krystol,F,147,4.02301e-07
Laiklyn,F,147,4.02301e-07
Lashuna,F,147,4.02301e-07
Lawrencia,F,147,4.02301e-07
Lazette,F,147,4.02301e-07
Londan,F,147,4.02301e-07
Madell,F,147,4.02301e-07
Makalynn,F,147,4.02301e-07
Makelle,F,147,4.02301e-07
Mally,F,147,4.02301e-07
Mellony,F,147,4.02301e-07
Mikeila,F,147,4.02301e-07
Myleen,F,147,4.02301e-07
Myli,F,147,4.02301e-07
Otie,F,147,4.02301e-07
Pharrah,F,147,4.02301e-07
Recie,F,147,4.02301e-07
Renaye,F,147,4.02301e-07
Rendy,F,147,4.02301e-07
Rennae,F,147,4.02301e-07
Sabrea,F,147,4.02301e-07
Serenah,F,147,4.02301e-07
Shaely,F,147,4.02301e-07
Shahana,F,147,4.02301e-07
Shelbia,F,147,4.02301e-07
Shondrea,F,147,4.02301e-07
Stesha,F,147,4.02301e-07
Suzzane,F,147,4.02301e-07
Tajai,F,147,4.02301e-07
Tamalyn,F,147,4.02301e-07
Tanji,F,147,4.02301e-07
Terriah,F,147,4.02301e-07
Thetis,F,147,4.02301e-07
Tzippy,F,147,4.02301e-07
Wally,F,147,4.02301e-07
Zayanna,F,147,4.02301e-07
Zayden,F,147,4.02301e-07
Zayne,F,147,4.02301e-07
Ademola,M,147,4.02301e-07
Aidian,M,147,4.02301e-07
Aimar,M,147,4.02301e-07
Ashan,M,147,4.02301e-07
Ashland,M,147,4.02301e-07
Aster,M,147,4.02301e-07
Barnes,M,147,4.02301e-07
Bence,M,147,4.02301e-07
Cable,M,147,4.02301e-07
Cailan,M,147,4.02301e-07
Carols,M,147,4.02301e-07
Casanova,M,147,4.02301e-07
Demetria,M,147,4.02301e-07
Densil,M,147,4.02301e-07
Elisa,M,147,4.02301e-07
Frazer,M,147,4.02301e-07
Geovannie,M,147,4.02301e-07
Gilliam,M,147,4.02301e-07
Gurkirat,M,147,4.02301e-07
Hilman,M,147,4.02301e-07
Jahzir,M,147,4.02301e-07
Jamesen,M,147,4.02301e-07
Jontay,M,147,4.02301e-07
Josep,M,147,4.02301e-07
Kasir,M,147,4.02301e-07
Keighan,M,147,4.02301e-07
Keyante,M,147,4.02301e-07
Kohei,M,147,4.02301e-07
Korver,M,147,4.02301e-07
Maclane,M,147,4.02301e-07
Marcquis,M,147,4.02301e-07
Markees,M,147,4.02301e-07
Marte,M,147,4.02301e-07
Merric,M,147,4.02301e-07
Naythen,M,147,4.02301e-07
Nyquan,M,147,4.02301e-07
Raeshaun,M,147,4.02301e-07
Ramez,M,147,4.02301e-07
Rehman,M,147,4.02301e-07
Reyaansh,M,147,4.02301e-07
Rylyn,M,147,4.02301e-07
Ryot,M,147,4.02301e-07
Saathvik,M,147,4.02301e-07
Slyvester,M,147,4.02301e-07
Welcome,M,147,4.02301e-07
Woodruff,M,147,4.02301e-07
Xavyer,M,147,4.02301e-07
Zlatan,M,147,4.02301e-07
Aliyanah,F,146,3.99564e-07
Alleyne,F,146,3.99564e-07
Ananiah,F,146,3.99564e-07
Anastasya,F,146,3.99564e-07
Breane,F,146,3.99564e-07
Briannon,F,146,3.99564e-07
Britanee,F,146,3.99564e-07
Cambryn,F,146,3.99564e-07
Cashlyn,F,146,3.99564e-07
Chalon,F,146,3.99564e-07
Cintya,F,146,3.99564e-07
Connelly,F,146,3.99564e-07
Dail,F,146,3.99564e-07
Dayrin,F,146,3.99564e-07
Destry,F,146,3.99564e-07
Dorlisa,F,146,3.99564e-07
Dustine,F,146,3.99564e-07
Eddith,F,146,3.99564e-07
Emilya,F,146,3.99564e-07
Eulanda,F,146,3.99564e-07
Geanine,F,146,3.99564e-07
Gera,F,146,3.99564e-07
Haeleigh,F,146,3.99564e-07
Jahari,F,146,3.99564e-07
Jourdin,F,146,3.99564e-07
Judianne,F,146,3.99564e-07
Kaliann,F,146,3.99564e-07
Kanyia,F,146,3.99564e-07
Kenndra,F,146,3.99564e-07
Keshara,F,146,3.99564e-07
Keyari,F,146,3.99564e-07
Khalil,F,146,3.99564e-07
Kilani,F,146,3.99564e-07
Kirstina,F,146,3.99564e-07
Kyilee,F,146,3.99564e-07
Laticha,F,146,3.99564e-07
Lekita,F,146,3.99564e-07
Lenoria,F,146,3.99564e-07
Lynsee,F,146,3.99564e-07
Lyrical,F,146,3.99564e-07
Malary,F,146,3.99564e-07
Neesa,F,146,3.99564e-07
Nejla,F,146,3.99564e-07
Nikyla,F,146,3.99564e-07
Oriel,F,146,3.99564e-07
Peni,F,146,3.99564e-07
Phyllicia,F,146,3.99564e-07
Presly,F,146,3.99564e-07
Quentina,F,146,3.99564e-07
Renarda,F,146,3.99564e-07
Richardine,F,146,3.99564e-07
Sanari,F,146,3.99564e-07
Saren,F,146,3.99564e-07
Shaili,F,146,3.99564e-07
Shawndell,F,146,3.99564e-07
Shey,F,146,3.99564e-07
Shuntel,F,146,3.99564e-07
Stela,F,146,3.99564e-07
Tanina,F,146,3.99564e-07
Tashiba,F,146,3.99564e-07
Tyffani,F,146,3.99564e-07
Veleka,F,146,3.99564e-07
Velencia,F,146,3.99564e-07
Aashish,M,146,3.99564e-07
Aasir,M,146,3.99564e-07
Adonys,M,146,3.99564e-07
Argie,M,146,3.99564e-07
Arhum,M,146,3.99564e-07
Ashly,M,146,3.99564e-07
Carel,M,146,3.99564e-07
Chrisean,M,146,3.99564e-07
Clanton,M,146,3.99564e-07
Cuahutemoc,M,146,3.99564e-07
Damarri,M,146,3.99564e-07
Dariusz,M,146,3.99564e-07
Daundre,M,146,3.99564e-07
Domanique,M,146,3.99564e-07
Dyllin,M,146,3.99564e-07
Havish,M,146,3.99564e-07
Hikaru,M,146,3.99564e-07
Jabron,M,146,3.99564e-07
Jachob,M,146,3.99564e-07
Jumar,M,146,3.99564e-07
Juvon,M,146,3.99564e-07
Juwaun,M,146,3.99564e-07
Kenyada,M,146,3.99564e-07
Kiegan,M,146,3.99564e-07
Lawsen,M,146,3.99564e-07
Maddyx,M,146,3.99564e-07
Markeem,M,146,3.99564e-07
Masashi,M,146,3.99564e-07
Maui,M,146,3.99564e-07
Mayan,M,146,3.99564e-07
Mechel,M,146,3.99564e-07
Nareg,M,146,3.99564e-07
Nayshawn,M,146,3.99564e-07
Nazaire,M,146,3.99564e-07
Nekoda,M,146,3.99564e-07
Nicholous,M,146,3.99564e-07
Olumide,M,146,3.99564e-07
Omere,M,146,3.99564e-07
Pastor,M,146,3.99564e-07
Pellegrino,M,146,3.99564e-07
Phelix,M,146,3.99564e-07
Rhyland,M,146,3.99564e-07
Rodolphe,M,146,3.99564e-07
Shadman,M,146,3.99564e-07
Siddiq,M,146,3.99564e-07
Tahji,M,146,3.99564e-07
Takao,M,146,3.99564e-07
Takuya,M,146,3.99564e-07
Thaddeaus,M,146,3.99564e-07
Tillmon,M,146,3.99564e-07
Tyress,M,146,3.99564e-07
Waris,M,146,3.99564e-07
Willford,M,146,3.99564e-07
Zakiah,M,146,3.99564e-07
Zyshawn,M,146,3.99564e-07
Abiageal,F,145,3.96827e-07
Ahsha,F,145,3.96827e-07
Aiyannah,F,145,3.96827e-07
Arra,F,145,3.96827e-07
Azaylia,F,145,3.96827e-07
Azlee,F,145,3.96827e-07
Breeona,F,145,3.96827e-07
Brittnei,F,145,3.96827e-07
Calvina,F,145,3.96827e-07
Charlot,F,145,3.96827e-07
Dawnna,F,145,3.96827e-07
Eldena,F,145,3.96827e-07
Emberley,F,145,3.96827e-07
Fifi,F,145,3.96827e-07
Fruma,F,145,3.96827e-07
Greenly,F,145,3.96827e-07
Hodaya,F,145,3.96827e-07
Jacoria,F,145,3.96827e-07
Jalisia,F,145,3.96827e-07
Janayia,F,145,3.96827e-07
Jaynell,F,145,3.96827e-07
Jeanni,F,145,3.96827e-07
Jessicalynn,F,145,3.96827e-07
Jezlyn,F,145,3.96827e-07
Jovee,F,145,3.96827e-07
Juwana,F,145,3.96827e-07
Katniss,F,145,3.96827e-07
Keiran,F,145,3.96827e-07
Khyleigh,F,145,3.96827e-07
Lazariah,F,145,3.96827e-07
Loella,F,145,3.96827e-07
Madelline,F,145,3.96827e-07
Marji,F,145,3.96827e-07
Mihira,F,145,3.96827e-07
Milanna,F,145,3.96827e-07
Mirjana,F,145,3.96827e-07
Moneisha,F,145,3.96827e-07
Mykalah,F,145,3.96827e-07
Naquisha,F,145,3.96827e-07
Natash,F,145,3.96827e-07
Nene,F,145,3.96827e-07
Netty,F,145,3.96827e-07
Nickcole,F,145,3.96827e-07
Noraa,F,145,3.96827e-07
Novelle,F,145,3.96827e-07
Omunique,F,145,3.96827e-07
Panayiota,F,145,3.96827e-07
Ralonda,F,145,3.96827e-07
Ralyn,F,145,3.96827e-07
Rewa,F,145,3.96827e-07
Ronnica,F,145,3.96827e-07
Salene,F,145,3.96827e-07
Sallyanne,F,145,3.96827e-07
Shakesha,F,145,3.96827e-07
Shaterria,F,145,3.96827e-07
Shaunita,F,145,3.96827e-07
Shelise,F,145,3.96827e-07
Tiamarie,F,145,3.96827e-07
Trease,F,145,3.96827e-07
Trinaty,F,145,3.96827e-07
Vayla,F,145,3.96827e-07
Yuliet,F,145,3.96827e-07
Zakyia,F,145,3.96827e-07
Aedon,M,145,3.96827e-07
Agron,M,145,3.96827e-07
Alin,M,145,3.96827e-07
Antuane,M,145,3.96827e-07
Basir,M,145,3.96827e-07
Bazil,M,145,3.96827e-07
Becky,M,145,3.96827e-07
Caliber,M,145,3.96827e-07
Coalton,M,145,3.96827e-07
Connery,M,145,3.96827e-07
Dreux,M,145,3.96827e-07
Earsel,M,145,3.96827e-07
Ezariah,M,145,3.96827e-07
Guerry,M,145,3.96827e-07
Hilberto,M,145,3.96827e-07
Itay,M,145,3.96827e-07
Ithan,M,145,3.96827e-07
Jarry,M,145,3.96827e-07
Jaydeen,M,145,3.96827e-07
Jaymir,M,145,3.96827e-07
Jourdon,M,145,3.96827e-07
Jveon,M,145,3.96827e-07
Kalonji,M,145,3.96827e-07
Kayveon,M,145,3.96827e-07
Koichi,M,145,3.96827e-07
Konnar,M,145,3.96827e-07
Luie,M,145,3.96827e-07
Marquist,M,145,3.96827e-07
Pratyush,M,145,3.96827e-07
Radek,M,145,3.96827e-07
Rodarius,M,145,3.96827e-07
Sedale,M,145,3.96827e-07
Sher,M,145,3.96827e-07
Siddhanth,M,145,3.96827e-07
Solly,M,145,3.96827e-07
Tavaras,M,145,3.96827e-07
Thadd,M,145,3.96827e-07
Tobechukwu,M,145,3.96827e-07
Wenzel,M,145,3.96827e-07
Yordan,M,145,3.96827e-07
Zigmond,M,145,3.96827e-07
Akesha,F,144,3.94091e-07
Altovise,F,144,3.94091e-07
Anaika,F,144,3.94091e-07
Anelis,F,144,3.94091e-07
Anett,F,144,3.94091e-07
Apryle,F,144,3.94091e-07
Ariabella,F,144,3.94091e-07
Baylen,F,144,3.94091e-07
Bentlie,F,144,3.94091e-07
Bhumi,F,144,3.94091e-07
Bianna,F,144,3.94091e-07
Cait,F,144,3.94091e-07
Caly,F,144,3.94091e-07
Chailyn,F,144,3.94091e-07
Chynah,F,144,3.94091e-07
Cionna,F,144,3.94091e-07
Cortana,F,144,3.94091e-07
Dacie,F,144,3.94091e-07
Doneta,F,144,3.94091e-07
Ellyce,F,144,3.94091e-07
Elynore,F,144,3.94091e-07
Emireth,F,144,3.94091e-07
Gearldene,F,144,3.94091e-07
Gracynn,F,144,3.94091e-07
Harlym,F,144,3.94091e-07
Hydee,F,144,3.94091e-07
Inice,F,144,3.94091e-07
Jacqulene,F,144,3.94091e-07
Jaedynn,F,144,3.94091e-07
Janiyha,F,144,3.94091e-07
Jeany,F,144,3.94091e-07
Judene,F,144,3.94091e-07
Karne,F,144,3.94091e-07
Kaysey,F,144,3.94091e-07
Kenedie,F,144,3.94091e-07
Konner,F,144,3.94091e-07
Ky,F,144,3.94091e-07
Lailyn,F,144,3.94091e-07
Laparis,F,144,3.94091e-07
Laqueisha,F,144,3.94091e-07
Latrisa,F,144,3.94091e-07
Leanny,F,144,3.94091e-07
Leveda,F,144,3.94091e-07
Liese,F,144,3.94091e-07
Lyndzie,F,144,3.94091e-07
Mady,F,144,3.94091e-07
Malaiah,F,144,3.94091e-07
Malan,F,144,3.94091e-07
Malillany,F,144,3.94091e-07
Maudean,F,144,3.94091e-07
Meral,F,144,3.94091e-07
Micaila,F,144,3.94091e-07
Michi,F,144,3.94091e-07
Milynn,F,144,3.94091e-07
Monserath,F,144,3.94091e-07
Nayeliz,F,144,3.94091e-07
Neysha,F,144,3.94091e-07
Nimisha,F,144,3.94091e-07
Persephanie,F,144,3.94091e-07
Ricquel,F,144,3.94091e-07
Roneka,F,144,3.94091e-07
Sharnay,F,144,3.94091e-07
Shonia,F,144,3.94091e-07
Sorina,F,144,3.94091e-07
Tamantha,F,144,3.94091e-07
Tysheka,F,144,3.94091e-07
Ziyan,F,144,3.94091e-07
Akoni,M,144,3.94091e-07
Alazar,M,144,3.94091e-07
Alfonsa,M,144,3.94091e-07
Arinze,M,144,3.94091e-07
Aryav,M,144,3.94091e-07
Cagney,M,144,3.94091e-07
Chibueze,M,144,3.94091e-07
Chin,M,144,3.94091e-07
Daxson,M,144,3.94091e-07
Deny,M,144,3.94091e-07
Eldean,M,144,3.94091e-07
Ell,M,144,3.94091e-07
Esaul,M,144,3.94091e-07
Frankey,M,144,3.94091e-07
Future,M,144,3.94091e-07
Jahon,M,144,3.94091e-07
Janthony,M,144,3.94091e-07
Jensyn,M,144,3.94091e-07
Kamilo,M,144,3.94091e-07
Kashus,M,144,3.94091e-07
Kees,M,144,3.94091e-07
Kiyaan,M,144,3.94091e-07
Kuron,M,144,3.94091e-07
Lyrick,M,144,3.94091e-07
Makail,M,144,3.94091e-07
Meric,M,144,3.94091e-07
Mihail,M,144,3.94091e-07
Parvin,M,144,3.94091e-07
Rayjon,M,144,3.94091e-07
Samik,M,144,3.94091e-07
Shivan,M,144,3.94091e-07
Shyquan,M,144,3.94091e-07
Stark,M,144,3.94091e-07
Stran,M,144,3.94091e-07
Tomothy,M,144,3.94091e-07
Winfrey,M,144,3.94091e-07
Yoshi,M,144,3.94091e-07
Zannie,M,144,3.94091e-07
Aariya,F,143,3.91354e-07
Adely,F,143,3.91354e-07
Aliviya,F,143,3.91354e-07
Alyria,F,143,3.91354e-07
Amabel,F,143,3.91354e-07
Ameka,F,143,3.91354e-07
Andrell,F,143,3.91354e-07
Baani,F,143,3.91354e-07
Breonia,F,143,3.91354e-07
Caleigha,F,143,3.91354e-07
Catlynn,F,143,3.91354e-07
Daissy,F,143,3.91354e-07
Danett,F,143,3.91354e-07
Darcella,F,143,3.91354e-07
Darriona,F,143,3.91354e-07
Deborh,F,143,3.91354e-07
Derriana,F,143,3.91354e-07
Dinisha,F,143,3.91354e-07
Emmajo,F,143,3.91354e-07
Enrica,F,143,3.91354e-07
Geniya,F,143,3.91354e-07
Hidaya,F,143,3.91354e-07
Huntleigh,F,143,3.91354e-07
Isaly,F,143,3.91354e-07
Ivelise,F,143,3.91354e-07
Jacole,F,143,3.91354e-07
Jaydy,F,143,3.91354e-07
Jenaye,F,143,3.91354e-07
Jenya,F,143,3.91354e-07
Jesicca,F,143,3.91354e-07
Jetaun,F,143,3.91354e-07
Jillayne,F,143,3.91354e-07
Joeanne,F,143,3.91354e-07
Johnnette,F,143,3.91354e-07
Jojo,F,143,3.91354e-07
Keilin,F,143,3.91354e-07
Krimson,F,143,3.91354e-07
Kyliyah,F,143,3.91354e-07
Kyrin,F,143,3.91354e-07
Laekyn,F,143,3.91354e-07
Lanecia,F,143,3.91354e-07
Leveta,F,143,3.91354e-07
Lilleigh,F,143,3.91354e-07
Lousie,F,143,3.91354e-07
Madalen,F,143,3.91354e-07
Makaiah,F,143,3.91354e-07
Marcayla,F,143,3.91354e-07
Marilene,F,143,3.91354e-07
Markela,F,143,3.91354e-07
Melisssa,F,143,3.91354e-07
Myldred,F,143,3.91354e-07
Myley,F,143,3.91354e-07
Niquita,F,143,3.91354e-07
Nolah,F,143,3.91354e-07
Oviya,F,143,3.91354e-07
Palin,F,143,3.91354e-07
Philena,F,143,3.91354e-07
Priseis,F,143,3.91354e-07
Rebakah,F,143,3.91354e-07
Rondalyn,F,143,3.91354e-07
Sadeen,F,143,3.91354e-07
Sanjna,F,143,3.91354e-07
Saryiah,F,143,3.91354e-07
Sevana,F,143,3.91354e-07
Shalah,F,143,3.91354e-07
Shatora,F,143,3.91354e-07
Sua,F,143,3.91354e-07
Swayzee,F,143,3.91354e-07
Syrah,F,143,3.91354e-07
Tasheema,F,143,3.91354e-07
Terris,F,143,3.91354e-07
Tiawana,F,143,3.91354e-07
Tinya,F,143,3.91354e-07
Toshua,F,143,3.91354e-07
Airam,M,143,3.91354e-07
Almus,M,143,3.91354e-07
Arend,M,143,3.91354e-07
Attikus,M,143,3.91354e-07
Billal,M,143,3.91354e-07
Blanca,M,143,3.91354e-07
Braedin,M,143,3.91354e-07
Brason,M,143,3.91354e-07
Bravlio,M,143,3.91354e-07
Breylen,M,143,3.91354e-07
Cliffard,M,143,3.91354e-07
Daquann,M,143,3.91354e-07
Ege,M,143,3.91354e-07
Ewen,M,143,3.91354e-07
Harveer,M,143,3.91354e-07
Ifeanyichukwu,M,143,3.91354e-07
Jakwan,M,143,3.91354e-07
Jehiel,M,143,3.91354e-07
Jeury,M,143,3.91354e-07
Joahan,M,143,3.91354e-07
Jojuan,M,143,3.91354e-07
Josip,M,143,3.91354e-07
Jwan,M,143,3.91354e-07
Kanishk,M,143,3.91354e-07
Karin,M,143,3.91354e-07
Kavari,M,143,3.91354e-07
Keiyon,M,143,3.91354e-07
Kristi,M,143,3.91354e-07
Kru,M,143,3.91354e-07
Lesslie,M,143,3.91354e-07
Lionardo,M,143,3.91354e-07
Loranzo,M,143,3.91354e-07
Majestic,M,143,3.91354e-07
Nikholas,M,143,3.91354e-07
Orvan,M,143,3.91354e-07
Raidon,M,143,3.91354e-07
Rihan,M,143,3.91354e-07
Sadler,M,143,3.91354e-07
Sava,M,143,3.91354e-07
Seyed,M,143,3.91354e-07
Shaydon,M,143,3.91354e-07
Tryce,M,143,3.91354e-07
Tyller,M,143,3.91354e-07
Ulyess,M,143,3.91354e-07
Vallie,M,143,3.91354e-07
Zhaire,M,143,3.91354e-07
Adamarie,F,142,3.88617e-07
Anelle,F,142,3.88617e-07
Athleen,F,142,3.88617e-07
Berda,F,142,3.88617e-07
Chanley,F,142,3.88617e-07
Daielle,F,142,3.88617e-07
Danila,F,142,3.88617e-07
Dannae,F,142,3.88617e-07
Daritza,F,142,3.88617e-07
Darleny,F,142,3.88617e-07
Elizabth,F,142,3.88617e-07
Emerita,F,142,3.88617e-07
Evalin,F,142,3.88617e-07
Felcia,F,142,3.88617e-07
Gwenlyn,F,142,3.88617e-07
Haniyyah,F,142,3.88617e-07
Jakeisha,F,142,3.88617e-07
Jamariya,F,142,3.88617e-07
Jennavie,F,142,3.88617e-07
Juliany,F,142,3.88617e-07
Jury,F,142,3.88617e-07
Justiss,F,142,3.88617e-07
Kahmya,F,142,3.88617e-07
Kandiss,F,142,3.88617e-07
Karagan,F,142,3.88617e-07
Keliah,F,142,3.88617e-07
Kemiah,F,142,3.88617e-07
Kerby,F,142,3.88617e-07
Luceil,F,142,3.88617e-07
Mackinze,F,142,3.88617e-07
Mairyn,F,142,3.88617e-07
Marlean,F,142,3.88617e-07
Milady,F,142,3.88617e-07
Millena,F,142,3.88617e-07
Monasia,F,142,3.88617e-07
Nekeshia,F,142,3.88617e-07
Nichoel,F,142,3.88617e-07
Olita,F,142,3.88617e-07
Onelia,F,142,3.88617e-07
Rhondalyn,F,142,3.88617e-07
Ronnika,F,142,3.88617e-07
Rowene,F,142,3.88617e-07
Salimata,F,142,3.88617e-07
Samarie,F,142,3.88617e-07
Shenica,F,142,3.88617e-07
Siah,F,142,3.88617e-07
Sreshta,F,142,3.88617e-07
Srihitha,F,142,3.88617e-07
Srija,F,142,3.88617e-07
Stachia,F,142,3.88617e-07
Tanaysha,F,142,3.88617e-07
Tanekia,F,142,3.88617e-07
Vianny,F,142,3.88617e-07
Yeily,F,142,3.88617e-07
Alif,M,142,3.88617e-07
Amalio,M,142,3.88617e-07
Americus,M,142,3.88617e-07
Ayuub,M,142,3.88617e-07
Balthazar,M,142,3.88617e-07
Breion,M,142,3.88617e-07
Camar,M,142,3.88617e-07
Cleaven,M,142,3.88617e-07
Danna,M,142,3.88617e-07
Davaun,M,142,3.88617e-07
Drakkar,M,142,3.88617e-07
Ehtan,M,142,3.88617e-07
Emmerich,M,142,3.88617e-07
Gurtaj,M,142,3.88617e-07
Hiep,M,142,3.88617e-07
Hitoshi,M,142,3.88617e-07
